client_id;code;name;address;city;client_status;province;postal_code;contrat_id;contrat_code;1;à concatener avec 1?;2;3;4;contrat_status
f11b6d66-b592-4030-8f6c-575829c08429;VVD3A;VILLE DE VAL-D'OR;569, 7E RUE;VAL-D'OR;active;;J9P 3P5;cc9bb3b0-f567-4f89-9fa8-2831862acc6c;VVD3A-002;ATT. STEPHANIE POITRAS;DEMANDEUR: MELISSA DRAINVILLE;CHALET FORET RECREATIVE VAL-D'OR;;Val-d'Or, QC,;active
2b8177b5-4855-4a03-9c92-49f48acae76d;0000310003;VILLE DE GATINEAU;C.P. 1970, SUCC HULL;GATINEAU(QC);active;;J8X 3Y9;966a351c-58a4-4c51-a61b-fa00e2ce1bc4;310003-65;;;CHALET JARDINS-LAVIGNE;;GATINEAU,qc, ;active
2b8177b5-4855-4a03-9c92-49f48acae76d;0000310003;VILLE DE GATINEAU;C.P. 1970, SUCC HULL;GATINEAU(QC);active;;J8X 3Y9;99a99649-1621-4d5a-82a3-06f78a52ef4e;310003-68;;;CHALET LAKEVIEW;;GATINEAU,qc, ;active
2b8177b5-4855-4a03-9c92-49f48acae76d;0000310003;VILLE DE GATINEAU;C.P. 1970, SUCC HULL;GATINEAU(QC);active;;J8X 3Y9;3663f637-0b39-4aec-88ec-f4ae89817dd1;310003-24;;;CHALET MONTPETIT;;GATINEAU,qc, ;active
e8b06a45-735e-46ef-b140-8ceed2278711;0000310122;JUNIC;8, BOUL. DU PLATEAU;GATINEAU, QC;active;;J9A 3K7;72f5d206-a2c2-4fab-8bd3-b0da6626e920;310122-01;PATROUILLES PRÉVENTIVES;;CHANTIER DE CONSTRUCTION;;;active
aab0d9bd-ed7d-44ef-a331-b024801267c4;0000310172;ED BRUNET ET ASSOCIES CANADA INC.;9, DUMAS;GATINEAU, QC;active;;J8Y 2M4;b6ce9f3e-35a4-4f7f-93b8-9150f360cb39;310172-01;PATROUILLES PREVENTIVES;DEMANDEUR: MICHEL CONSTANTINEAU;CHANTIER ECOLE 033;745, CHEMIN D'AYLMER;GATINEAU,qc, J9H 0B8;active
d2fc6df0-0095-4846-a9e3-28fb8604805e;GMTL1G;GARDA MONTREAL;1390, BARRE;MONTREAL, QC;active;;H3C 1N4;a92d3245-4db9-4510-9224-ee995eedad68;GMTL1G-056;LEE : 514-553-8732;;CHANTIER LE RAFTMAN;RUE MARIE-VICTORIN;GATINEAU,qc, J8T 4W8;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;f9af6315-928f-4d79-9456-43c06a0ab044;CJO1G-442;ACCOMPAGNEMENT INTERVENANTE;DEMANDEUR: SYLVIE MADORE;;105, BOUL SACRE-COEUR;GATINEAU,qc, J8X 1C5;active
388e0fb5-5233-4e0d-a84c-7065c766f6eb;FES1G;FESTIVAL DE MONTGOLFIERES DE GATINEAU;C.P. 1970, SUCC. HULL;GATINEAU, QC;active;;J8X 3Y9;263bd8d6-6d35-4ec6-97f9-039405e13156;FES1G-008;CHAPITEAU DES 1001 TROUVAILLES;;PARC LA BAIE;988, RUE SAINT-LOUIS;GATINEAU,qc, J8T 2S4;active
388e0fb5-5233-4e0d-a84c-7065c766f6eb;FES1G;FESTIVAL DE MONTGOLFIERES DE GATINEAU;C.P. 1970, SUCC. HULL;GATINEAU, QC;active;;J8X 3Y9;df586177-8df4-4cfa-8097-4816125890e9;FES1G-003;CHAPITEAU DES PILOTES;;PARC LA BAIE;988, RUE SAINT-LOUIS;GATINEAU,qc, J8T 2S4;active
d2fc6df0-0095-4846-a9e3-28fb8604805e;GMTL1G;GARDA MONTREAL;1390, BARRE;MONTREAL, QC;active;;H3C 1N4;b56c8fa8-b30c-4355-9a4a-e80a88e51f2e;GMTL1G-082;SIGNALISATION HQ, CONTRAT: 210954-001;;CHARLES TREMBLAY;560, MONTEE ST-ELMIRE;ST-SAUVEUR,qc, J0R 1R1;active
9a9a28c7-18f4-47f3-a7a6-3bf815340c98;DPCP1A;DIRECTEUR DES POURSUITES CRIMINELLES ET PENALES;COMPLEXE JULES-DALLAIRE, TOUR 1, BUREAU 500;QUEBEC, QC;active;;G1V 0B9;829fe201-7762-4c82-9220-e1ee5ddad041;DPCP1A-002;FORMATION;;CHATEAU INN;;;active
9a9a28c7-18f4-47f3-a7a6-3bf815340c98;DPCP1A;DIRECTEUR DES POURSUITES CRIMINELLES ET PENALES;COMPLEXE JULES-DALLAIRE, TOUR 1, BUREAU 500;QUEBEC, QC;active;;G1V 0B9;d57dc966-7e95-49ee-860d-7917114426f0;DPCP1A-001;;;CHATEAU INN;748, 3E AVENUE;VAL-D'OR,qc, J9P 1S9;active
a25b94b2-abe7-4d40-954a-e5901dc23b08;HQ1G;HYDRO-QUEBEC;C.P 1300, SUCC.  YOUVILLE;MONTREAL, QC;active;;H2P 2Z8;e1ecfa4e-9531-4d02-a594-3e3a0807c7c0;HQ1G-095;SURVEILLANCE DE CAMIONS, BESOIN # HQ_SO_28;;CHATEAU MONTEBELLO;392, RUE NOTRE-DAME;MONTEBELLO,qc, J0V 1L0;active
b8f40170-2d7f-4c3e-9229-7d677e3c9d7e;0000310146;HYDRO-QUEBEC;C.P. 1300, SUCC. YOUVILLE;MONTRÉAL, QC;active;;H2P 2Z8;496d03a8-44db-490d-a47f-523cec6b00a2;310146-03;;;CHELSEA;128, CHEMIN MILL;CHELSEA,qc, J9B 1K8;active
0131417e-2dcb-46ea-bc34-f3f258f85654;CFPR1G;CFP RELAIS DE LA LIEVRE;580, RUE MACLAREN EST;GATINEAU, QC;active;;J8L 2W2;7f3864a3-7063-4b7b-a9f3-c9136fbdde30;CFPR1G-001;SECURITE REGULIERE;;;;;active
7f8c45d4-94e4-4e02-b214-b527810536db;CCCA2A;CHAMBRE DE COMMERCE ET D'INDUSTRIE DU CENTRE-ABITIBI;550, 1ERE AVENUE OUEST;AMOS;active;;J9T 1V3;e7b3de21-2fe4-4c44-873c-bde77c561f58;CCCA-2A-002;CENTRE-VILLE EN FETE 2017;DEMANDEUR SONIA CLEMENT;;;;active
0dc72761-990c-4546-a4d4-1f795b3f75d4;0000310108;CHAUSSURES ALDO INC;2300, EMILE BELANGER;MONTREAL;active;;H4R 3J4;29f1f925-2ab4-4cd8-9b4c-8abc1352b5a1;310108-03;;;;75, BOUL DU PLATEAU;GATINEAU,qc, J9A 3G1;active
6f5a114e-f2e6-4770-be8d-ec721c482c65;0000310127;CHEMINS DE FER QUEBEC-GATINEAU INC;9001 BOUL DE L'ACADIE   SUITE 600;MONTREAL, QC;active;;H4N 3H5;e7608bf3-e48c-4177-acbb-325bd9176680;310127-01;;;;167, RUE GUILLEMETTE;GATINEAU,qc, J8P 3L5;active
7f724570-bc1a-4687-91aa-1f7183f13984;PSQ1G;SIGNALISATION PROSIGN QUEBEC INC.;19-3, RUE DE LA PLACE TEMPLETON;GATINEAU;active;;J8R 3Y5;68fa4ecb-74c2-465d-a23e-1a40ec753e28;PSQ1G-020;;;CHEMIN ALLEN;;;active
90a39b0e-15fe-484c-bf32-96f3b0db50f1;SIG2G;SIGNEBEC;15, RUE DE VARENNES;GATINEAU, QC;active;;J8T 8G7;8baa3bff-580c-4d44-8f6d-3040c9ad4ebe;SIG2G-081;;;CHEMIN BOILEAU ET MASKINONGE;;BOILEAU,qc, ;active
7f724570-bc1a-4687-91aa-1f7183f13984;PSQ1G;SIGNALISATION PROSIGN QUEBEC INC.;19-3, RUE DE LA PLACE TEMPLETON;GATINEAU;active;;J8R 3Y5;3fdc43c7-acec-4318-9a38-e7e4d3c3ac52;PSQ1G-019;;;CHEMIN CHAMONIX OUEST;;;active
5f7e5dad-142d-4d9e-abbf-b07bd7e3468a;FEF1A;FOURNIER ET FILS INC;1095, LEO-FOURNIER;VAL-D'OR;active;;J9P 6X6;afe209db-d263-4d5d-ba8a-803efdcc31c8;FEF1A-004;DEMANDEUR STEVE ROY;;CHEMIN DE HALAGE;20-395 ROUTE;ROUYN-NORANDA,qc, J0Y 1C0;active
7f724570-bc1a-4687-91aa-1f7183f13984;PSQ1G;SIGNALISATION PROSIGN QUEBEC INC.;19-3, RUE DE LA PLACE TEMPLETON;GATINEAU;active;;J8R 3Y5;04094c08-9431-4f0d-a079-6678c619a4b9;PSQ1G-007;;;CHEMIN DE LA MONTAGNE ET HALLOW-GLEN;;CHELSEA,qc, ;active
7f724570-bc1a-4687-91aa-1f7183f13984;PSQ1G;SIGNALISATION PROSIGN QUEBEC INC.;19-3, RUE DE LA PLACE TEMPLETON;GATINEAU;active;;J8R 3Y5;8f3d128d-db87-4f15-9344-ee394cd81bbc;PSQ1G-048;;;CHEMIN DE LA ROUGE;;PAPINEAUVILLE,qc, ;active
7f724570-bc1a-4687-91aa-1f7183f13984;PSQ1G;SIGNALISATION PROSIGN QUEBEC INC.;19-3, RUE DE LA PLACE TEMPLETON;GATINEAU;active;;J8R 3Y5;f11c8937-ce1f-4078-ba22-34a598db719f;PSQ1G-039;;;CHEMIN DES TERRES;;;active
669c90d8-6f1a-4fd0-8491-dad5e90ee33e;0000310011;VIDEOTRON S.E.N.C.;612, RUE ST-JACQUES;MONTREAL, QC;active;;H3C 4M8;303d567e-4517-4f59-a1d8-a73f94391d7f;310011-08;;;CHEMIN ELM;;PONTIAC,qc, ;active
31c65763-5840-405d-a6b9-f5145002fffe;CHMA1A;CISSSAT MRC ABITIBI OUEST;169, 7E AVENUE EST;MACAMIC;active;;J0Z 2S0;8d78d57f-91f0-4043-a2b5-a8abf9a68f75;CHMA1A-001;;;;;;active
7f724570-bc1a-4687-91aa-1f7183f13984;PSQ1G;SIGNALISATION PROSIGN QUEBEC INC.;19-3, RUE DE LA PLACE TEMPLETON;GATINEAU;active;;J8R 3Y5;55c5525a-2938-4517-b06e-90833441a1c6;PSQ1G-014;;;CHEMIN INDUSTRIEL;;L'ANGE-GARDIEN,qc, ;active
7f724570-bc1a-4687-91aa-1f7183f13984;PSQ1G;SIGNALISATION PROSIGN QUEBEC INC.;19-3, RUE DE LA PLACE TEMPLETON;GATINEAU;active;;J8R 3Y5;4bb17fb8-1c8f-41cd-9150-8d8ed16cd4b9;PSQ1G-010;;;CHEMIN KENNEDY;;LA PÊCHE,qc, ;active
7196b33e-8704-402e-9e7d-7deb1a581ec3;CEP1A;CITE ETUDIANTE POLYNO;500, RUE PRINCIPALE;LA SARRE, QC;active;;J9Z 2A2;1cac4e33-f05d-45a7-b3c9-73c725f07800;CEP1A-001;AGENT REGULIER;;;;;active
56907828-ed71-47ca-a986-faf93960dbbb;0000310124;CLSC CANTLEY;850, MONTEE DE LA SOURCE;CANTLEY, QC;active;;J8V 3H4;d32d6752-f132-4822-8daf-9f2d7e19cdab;310124-01;;;;;;active
948e8578-8497-44ce-a2ba-e5175d00b157;0000310118;CLUB DE GOLF DES HAUTES PLAINES;75, AVE. DE LA CITADELLE;GATINEAU, QC;active;;J8Z 3L1;f57d7af5-ece4-48ae-9255-686fff91f8ad;310118-01;PATROUILLES PRÉVENTIVES;;;;;active
200cdccb-bf6f-4c18-b683-8f087dfdf0e3;CGRO1G;CLUB DE GOLF ROYAL OTTAWA;1405 AYLMER ROAD;GATINEAU, QC;active;;J9H 7L2;f4a8ec28-aab6-477f-b041-31c0e432207c;CGRO1G-003;SECURITY GUARD, CHRISTMAS PARTY;REQUESTED BY : JOYEL SINGFIELD;;;;active
7f724570-bc1a-4687-91aa-1f7183f13984;PSQ1G;SIGNALISATION PROSIGN QUEBEC INC.;19-3, RUE DE LA PLACE TEMPLETON;GATINEAU;active;;J8R 3Y5;df1018a8-fcc3-4e29-ba31-e4f06a3d4f10;PSQ1G-045;;;CHEMIN MILL;;WAKEFIELD,qc, J0X 3G0;active
fb7b7fa4-e15c-4ad5-9678-b1a638f56aef;CVGR1G;CLUB DE VOILE GRANDE RIVIERE;CASE POSTALE 355;GATINEAU, QC;active;;J9H 5E6;8c20ee0e-61e0-495a-b0c9-85c93f530aec;CVGR1G-003;CONTRAT RÉGULIER;;;;;active
7f724570-bc1a-4687-91aa-1f7183f13984;PSQ1G;SIGNALISATION PROSIGN QUEBEC INC.;19-3, RUE DE LA PLACE TEMPLETON;GATINEAU;active;;J8R 3Y5;98bd67d4-4396-48f3-90e1-7b1c429c045e;PSQ1G-015;;;CHEMIN MONGEON / ROUTE 315;;L'ANGE-GARDIEN,qc, ;active
7f724570-bc1a-4687-91aa-1f7183f13984;PSQ1G;SIGNALISATION PROSIGN QUEBEC INC.;19-3, RUE DE LA PLACE TEMPLETON;GATINEAU;active;;J8R 3Y5;be658bba-d594-4a52-a4c2-ab65d3965059;PSQ1G-033;;;CHEMIN PERDRIX;;VAL-DES-MONTS,qc, ;active
669c90d8-6f1a-4fd0-8491-dad5e90ee33e;0000310011;VIDEOTRON S.E.N.C.;612, RUE ST-JACQUES;MONTREAL, QC;active;;H3C 4M8;03d1b4b3-0159-4c8c-a1b3-3d38d597cf5f;310011-19;;;CHEMIN RICHELIEU;ROUTE 148 ET CHEMIN RICHELIEU;MONTEBELLO,qc, J0V 1L0;active
a02ebbe6-d70d-4006-8f32-f0a44fead523;CFF1A;COLLECTIF DES FEES EN FEU;C.P. 332;AMOS, QC;active;;J9T 3A7;cb1c9bd4-87bc-45f2-b566-f42527405ebf;CFF1A-009;FEE ABITIBI-TEMISCAMINGUE;DEMANDEUR MATHIEU PROULX;;;;active
c0382018-7e2b-4aae-a21c-db4351a62b9c;HER1G;COLLEGE HERITAGE;325 CITE DES JEUNES;GATINEAU, QUEBEC;active;;J8Y 6T3;4db9d376-26bb-4f4b-ad17-1d2dacf9e7f1;HER1G-003;SURVEILLANCE RÉGULIÈRE;;;;;active
c0382018-7e2b-4aae-a21c-db4351a62b9c;HER1G;COLLEGE HERITAGE;325 CITE DES JEUNES;GATINEAU, QUEBEC;active;;J8Y 6T3;31e00f8c-6227-4fb1-98ba-a6097ee17f7c;HER1G-005;FORMATION;;;;;active
7f724570-bc1a-4687-91aa-1f7183f13984;PSQ1G;SIGNALISATION PROSIGN QUEBEC INC.;19-3, RUE DE LA PLACE TEMPLETON;GATINEAU;active;;J8R 3Y5;029a220a-07b5-48e6-bf4b-535102f3c97d;PSQ1G-031;;;CHEMIN RUISSEAU-SERPENT;;NOTRE-DAME-DU-LAUS,qc, ;active
7f724570-bc1a-4687-91aa-1f7183f13984;PSQ1G;SIGNALISATION PROSIGN QUEBEC INC.;19-3, RUE DE LA PLACE TEMPLETON;GATINEAU;active;;J8R 3Y5;f5d11c0f-f4c0-42be-80dc-8a01aabc83e0;PSQ1G-032;;;CHEMIN SOULDICE;;LA PÊCHE,qc, ;active
51115aaf-672d-456f-ae05-01f4a4eddf3a;CCLS1A;COMITE DU 100E VILLE DE LA SARRE;6, 4E AVENUE EST;LA SARRE;active;;J9Z 1J9;7e3c2847-d413-445f-8118-e3fe2d66fc4f;CCLS1A-002;;;;;;active
f6469c68-cb49-478e-a948-77e8a1408592;CSAI1G;COMMERCANTS DU SECTEUR AUBRY INC.;41, RUE LAVAL;GATINEAU, QC;active;;J8X 3G8;1e904306-214c-42d3-9a33-c23845be8b7d;CSAI1G-001;;;;;;active
ce19b2f5-b6b2-43b5-bfc8-537e82959a6a;MSP1A;MINISTERE DE LA SECURITE PUBLIQUE;2525, BOUL. LAURIER, 8E ETAGE;QUEBEC, QC;active;;G1V 2L2;c893f560-9609-4c0f-8553-4ad9e54171e0;MSP1A-007;MANDAT;CONTACT : JOSEE BILODEAU, DEMANDE : ANGELE SOUCY;CHISASIBI;;;active
9c66436d-69b6-43dc-aefd-03700657a328;CCN1G;COMMISSION DE LA CAPITALE NATIONALE;40, RUE ELGIN, PIECE 202;OTTAWA, ON;active;;K1P 1C7;71a4ddca-8b4f-4767-badf-cff5a11d5322;CCN1G-031;;DEMANDEUR : MAMADOU CONTE;;33, CHEMIN SCOTT;CHELSEA,qc, J9B 1R5;active
b23dd1f6-406f-49da-b10b-7c153ba812cd;CHV2G;CSSS GATINEAU;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;81db61b1-34a4-4bcc-90c2-3f8e13498c45;CHV2G-086;;DEMANDEUR: OLIVIER DION;CHSLD DES COLLINES;9, CHEMIN PASSE-PARTOUT;SAINTE-CECILE-DE-MASHAM,qc, J0X 2W0;active
b23dd1f6-406f-49da-b10b-7c153ba812cd;CHV2G;CSSS GATINEAU;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;96729807-d7e7-435c-84ae-0bea4a544973;CHV2G-079;SURVEILLANCE AU 6IEME ETAGE;DEMANDEUR: VALERIE DUFOUR;CHSLD FOYER DU BONHEUR;125, BOUL LIONEL-EMOND;GATINEAU,qc, J8Y 5S8;active
2c002ca1-3795-4cae-ae3d-f788cd5d6bc3;0000310106;COMMISSION DE LA CONSTRUCTION DU QUEBEC;8485, AVENUE CHRISTOPHE-COLOMB;MONTREAL, QC;active;;H2M 0A7;58428194-cba1-4457-848a-d8094fe1851c;310106-01;;;;225, MONTEE PAIEMENT;GATINEAU,qc, J8P 6M7;active
6855e343-7829-4fe0-bae4-8c21cf063d1e;CERP1A;COMMISSION D'ENQUETE SUR LES RELATIONS ENTRE LES AUTOCHTONES ET CERTAINS SERVICES PUBLICS: ECOUTE, RECONCILIATION ET PROGRES;600, AVENUE CENTRALE;VAL-D'OR;active;;J9P 1P8;14739bfb-ddde-45de-ab1f-da5e9866beb0;CERP1A-001;;;;;;active
168b0be8-b8f4-4e49-8fa6-c894156fc100;MI-GAT1G;CSSS DE GATINEAU;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;028c8788-ce7e-4787-98f7-09b1d8975ba7;MI-GAT1G-004;;;CHSLD RENAISSANCE;445, BOUL WILFRID-LAVIGNE;GATINEAU,qc, J9H 6H9;active
9c66436d-69b6-43dc-aefd-03700657a328;CCN1G;COMMISSION DE LA CAPITALE NATIONALE;40, RUE ELGIN, PIECE 202;OTTAWA, ON;active;;K1P 1C7;97b58bba-21d5-4d53-ae0a-f5c8c26bb979;CCN1G-030;COLORIS 2016;DEMANDEUR: FRANCOIS LEDUC;CHUTES DE LUKSVILLE;CHUTES DE LUKSVILLE;PONTIAC,qc, J0X 2G0;active
9c66436d-69b6-43dc-aefd-03700657a328;CCN1G;COMMISSION DE LA CAPITALE NATIONALE;40, RUE ELGIN, PIECE 202;OTTAWA, ON;active;;K1P 1C7;372593d4-4fe3-48a7-b65a-41db17e07fd5;CCN1G-032;COLORIS 2017;DEMANDEUR: FRANCOIS LEDUC;CHUTES DE LUKSVILLE;CHUTES DE LUKSVILLE;PONTIAC,qc, J0X 2G0;active
b23dd1f6-406f-49da-b10b-7c153ba812cd;CHV2G;CSSS GATINEAU;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;a11911b7-6cdd-4491-a29c-bb2f3033dc67;CHV2G-001;SERVICE DE REMPLACEMENT;A L'ATTENTION DE KATRINA COURCY;CHVO GATINEAU;909, BOUL LA VÉRENDRYE OUEST;GATINEAU,qc, J8V 2L4;active
7f990942-83ee-48f5-8649-6a19b77b3dac;CHV3G;CSSS GATINEAU;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;d7296c00-a3a0-435e-bba9-0a0ba21575b2;CHV3G-001;SERVICE DE REMPLACEMENT;A L'ATTENTION DE JOSEE LEBEAU;CHVO HULL;116, BOUL LIONEL-ÉMOND;GATINEAU,qc, J8Y 1W7;active
943ff6b6-fb52-4e99-a3fc-562134d83ab0;SEC1A;SECURITAS CANADA LIMITED;400 - 235 YORKLAND BOULEVARD;NORTH YORK ONTARIO;active;;M2J 4Y8;0db2e01f-e12e-4d24-b6d1-d7fe80821830;SEC1A-001;;;CIBC SUCCURSALE # 0191;824, 3E AVENUE;VAL-D'OR,qc, J9P 1T1;active
90a39b0e-15fe-484c-bf32-96f3b0db50f1;SIG2G;SIGNEBEC;15, RUE DE VARENNES;GATINEAU, QC;active;;J8T 8G7;f2ce0ba6-25aa-4e7f-acb0-602b217d242d;SIG2G-028;;;CIMA;COIN FRONT ET EARDLEY;;active
feec0f2a-f225-48bf-a661-3673d6a35b98;0000310152;LES JARDINS DU SOUVENIRS;75, BOUL. FOURNIER;GATINEAU, QC;active;;J8X 3P5;3f0ab733-1652-4671-8fd8-e7ba7881fb3d;310152-01;;;CIMETIÈRE ST-RÉDEMPTEUR;25, BOUL DE LA CITE-DES-JEUNES;GATINEAU,qc, J8Y 6X3;active
8524d329-caf9-426a-9f02-8f1af2ffb99b;0000310005;COMMISSION SCOLAIRE AU COEUR DES VALLEES;582 MACLAREN EST;GATINEAU(QC);active;;J8L 2W2;b48664b8-ee83-4f56-b680-9f132cd67cf4;310005-10P;Patrouilles préventives;;;;;active
103375f6-5aec-4217-b392-4cde46062ad1;SMCC1G;MUSEE CANADIEN DE L'HISTOIRE;100, RUE LAURIER;GATINEAU, QC;active;;K1A 0M8;0b81f68d-fc54-454f-913a-054878215cd3;SMCC1G-875;CINEMA PLEIN-AIR;;;;;active
e923c20e-d4bf-4da9-8b7e-7d9e212807a7;CVMB1A;CVMB - CITE DE L'OR;90, AVE PERREAULT;VAL-D'OR;active;;J9P 2G3;59c4cf03-f4a5-4c34-8a05-37b37f08b7d7;CVMB1A-005;FETE 2016;;CITE DE L'OR;90, AVENUE PERRAULT;VAL-D'OR,qc, J9P 2G3;active
4067aa1d-a5f7-4114-b771-67ed36c04d43;APHG1G;ACTION PLEIN AIR HAUTE-GATINEAU;316, WELLINGTON;BRYSON,QC;active;;J0X 1H0;5d363004-c1d6-4217-9a3c-e6d73c5a6e9e;APHG1G-001;FESTIVAL D'EAU VIVE, EDITION 2017;DEMANDEUR: ETIENNE SOUTIERE;CITE ETUDIANTE DE LA HAUTE-GATINEAU;CÉHG 211, rue Henri-Bourassa;Maniwaki, QC, J9E 1E4;active
0763fc86-d084-46ab-b969-4d475990e75b;0000310010;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU(QC);active;;J8T 8B7;4aa3d73c-8506-4b8e-8b19-db037a41f616;310010-05;;;CJO;325, RUE LARAMEE;GATINEAU,qc, J8Y 3A4;active
0763fc86-d084-46ab-b969-4d475990e75b;0000310010;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU(QC);active;;J8T 8B7;31dae0e5-6da5-4990-8f5f-1e4422d68c21;310010-02;;;CJO BUCKINGHAM;;GATINEAU,qc, J8X 1C5;active
168b0be8-b8f4-4e49-8fa6-c894156fc100;MI-GAT1G;CSSS DE GATINEAU;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;a4c95a6a-e74a-48f6-ab5c-a5cfc8ac01b6;MI-GAT1G-003;;;CJO FREEMAN;155, CHEMIN FREEMAN;GATINEAU,qc, J8Z 2A7;active
0763fc86-d084-46ab-b969-4d475990e75b;0000310010;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU(QC);active;;J8T 8B7;4fbbb7ae-4b98-4843-86be-68064ea4fb21;310010-01;;;CJO LA VÉRENDRYE;425 Boulevard la Vérendrye E;Gatineau, QC, J8R 2W8;active
90a39b0e-15fe-484c-bf32-96f3b0db50f1;SIG2G;SIGNEBEC;15, RUE DE VARENNES;GATINEAU, QC;active;;J8T 8G7;99a2c285-3b8a-430a-b12a-1b5f9800beee;SIG2G-035;;;CJRB;RUE DU QUAI, MASSON-ANGERS;GATINEAU,qc, J8M 1E9;active
ea3d5438-6c89-41b6-ac15-ba9b24a4f009;CSSSRN1A;CSSS ROUYN-NORANDA;4, 9E RUE;ROUYN-NORANDA, QC;active;;J9X 2B2;aea92586-1c3c-4d45-96d5-51bd0ee7b779;HRN1A-003;HÉBERGEMENT;;CLAIRIÈRE;;;active
6c3de6e5-0b37-4da0-af68-3a003c879112;BBL1G;BBL CONSTRUCTION;1-82, AVENUE GATINEAU;GATINEAU, QC;active;;J8T 4J3;fce4756b-28e8-40fc-af2c-73e8ca5646b6;BBL1G-003;SURVEILLANCE LORS DE TRAVAUX;DEMANDEUR: MARIE-PIER LANTHIER;CLINIQUE PHYSIO;204-195, BOUL GREBER;GATINEAU,qc, J8T 3R1;active
b4624e51-3ac9-439b-bc87-e6552229dce2;0000310084;TRIBUNAL ADMINISTRATIF DU TRAVAIL;900, PLACE D'YOUVILLE , SUITE 700;QUÉBEC  (QUÉBEC);active;;G1R 3P7;2a86b354-dbf6-43f0-b3cf-b15eb6ca032f;310084-01;;;CLP - DIRECTION RÉGIONALE DE L'OUTAOUAIS;100-107 RUE LOIS;GATINEAU,qc, J8Y 3R6;active
ea3d5438-6c89-41b6-ac15-ba9b24a4f009;CSSSRN1A;CSSS ROUYN-NORANDA;4, 9E RUE;ROUYN-NORANDA, QC;active;;J9X 2B2;9f10f195-e374-49f9-9eab-bd9040d799ba;HRN1A-024;;DEMANDEUR MARC LEMAY;;;;active
e3c92ebd-439b-44d4-abdd-31205bf375da;0000310000;CSSS GATINEAU;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU(QC);active;;J8T 8B7;df3db39b-605f-4375-adf1-708b9946aa20;310000-31;;;CLSC AYLMER;425, RUE LEGUERRIER;GATINEAU,qc, J9H 6N8;active
e3c92ebd-439b-44d4-abdd-31205bf375da;0000310000;CSSS GATINEAU;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU(QC);active;;J8T 8B7;42b520e2-23ca-4079-a070-d09cf98bec38;310000-22;;;CLSC DE GATINEAU;80, AVENUE GATINEAU;GATINEAU,qc, J8T 4J3;active
e3c92ebd-439b-44d4-abdd-31205bf375da;0000310000;CSSS GATINEAU;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU(QC);active;;J8T 8B7;a585a67b-3e7f-49da-988e-f3bdb81a88fb;310000-12;;;CLSC DE HULL;92, BOUL SAINT-RAYMOND;GATINEAU,qc, J8Y 1S7;active
e3c92ebd-439b-44d4-abdd-31205bf375da;0000310000;CSSS GATINEAU;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU(QC);active;;J8T 8B7;a278508e-34ee-4ba5-88b0-82cd4739a3f1;310000-13;;;CLSC DE HULL;207, BOUL DU MONT-BLEU;GATINEAU,qc, J8Z 3G3;active
d3ec464d-8c77-4dbd-bde2-06470236f316;CLJ1A;CONSTRUCTION ET LOCATION JENIK;4550, RUE RAYMOND-BELLMARE;TROIS-RIVIERES;active;;G9B 0G3;7c57a501-7706-40bb-a213-352362ef8189;CLJ1A-001;TRAVAUX À CHAPAIS ET CHIBOUGAMAU;;;;;active
58534650-47c8-4341-8485-52c5d38e945f;CPD1G;CONSTRUCTION ET PAVAGE D'ARGENTEUIL LTEE;288-300, RUE ST-JACQUES OUEST;MONTREAL, QC;active;;H2Y 1N1;b8866dc5-dfd6-4d2e-89fa-5d986d90358e;CPD1G-001;;;;CHEMIN BOILEAU ET MASKINONGE;;active
74f700a1-21fb-4c0e-a565-2a66ec690510;NOR1A;CONSTRUCTION NORASCON INC.;1705, ROUTE DE L'AEROPORT;AMOS, QC;active;;J9T 3A7;3d14c900-9579-41c1-a1c9-851ad66f4f23;NOR1A-001;;DEMANDEUR GILLES POMERLEAU;;;;active
74f700a1-21fb-4c0e-a565-2a66ec690510;NOR1A;CONSTRUCTION NORASCON INC.;1705, ROUTE DE L'AEROPORT;AMOS, QC;active;;J9T 3A7;bcab437a-08e4-4c38-a84a-93e1641ce4c6;NOR1A-002;;DEMANDEUR CARL JOLIN;;;;active
